AccidentDate,State,Accident_Count
2019-10-28,SC,264
2019-10-28,TN,78
2019-10-28,TX,332
2019-10-28,UT,67
2019-10-28,VA,77
2019-10-28,VT,1
2019-10-28,WA,46
2019-10-28,WI,18
2019-10-28,WV,1
2019-10-28,WY,2
2019-10-29,AL,77
2019-10-29,AR,1
2019-10-29,AZ,101
2019-10-29,CA,1127
2019-10-29,CO,96
2019-10-29,CT,17
2019-10-29,DC,1
2019-10-29,DE,10
2019-10-29,FL,204
2019-10-29,GA,87
2019-10-29,IA,31
2019-10-29,ID,10
2019-10-29,IL,73
2019-10-29,IN,14
2019-10-29,KS,3
2019-10-29,KY,27
2019-10-29,LA,58
2019-10-29,MA,50
2019-10-29,MD,40
2019-10-29,ME,1
2019-10-29,MI,66
2019-10-29,MN,152
2019-10-29,MO,25
2019-10-29,MS,11
2019-10-29,NC,218
2019-10-29,NE,21
2019-10-29,NH,7
2019-10-29,NJ,54
2019-10-29,NM,4
2019-10-29,NV,21
2019-10-29,NY,188
2019-10-29,OH,46
2019-10-29,OK,60
2019-10-29,OR,129
2019-10-29,PA,111
2019-10-29,RI,17
2019-10-29,SC,281
2019-10-29,TN,70
2019-10-29,TX,313
2019-10-29,UT,151
2019-10-29,VA,86
2019-10-29,WA,58
2019-10-29,WI,16
2019-10-30,AL,112
2019-10-30,AR,9
2019-10-30,AZ,72
2019-10-30,CA,1137
2019-10-30,CO,52
2019-10-30,CT,22
2019-10-30,DC,1
2019-10-30,DE,1
2019-10-30,FL,239
2019-10-30,GA,95
2019-10-30,IA,12
2019-10-30,ID,2
2019-10-30,IL,104
2019-10-30,IN,37
2019-10-30,KS,7
2019-10-30,KY,41
2019-10-30,LA,99
2019-10-30,MA,38
2019-10-30,MD,16
2019-10-30,ME,2
2019-10-30,MI,56
2019-10-30,MN,128
2019-10-30,MO,26
2019-10-30,MS,18
2019-10-30,MT,4
2019-10-30,NC,206
2019-10-30,NE,12
2019-10-30,NH,3
2019-10-30,NJ,54
2019-10-30,NM,10
2019-10-30,NV,8
2019-10-30,NY,187
2019-10-30,OH,58
2019-10-30,OK,42
2019-10-30,OR,135
2019-10-30,PA,52
2019-10-30,RI,20
2019-10-30,SC,290
2019-10-30,TN,102
2019-10-30,TX,271
2019-10-30,UT,62
2019-10-30,VA,85
2019-10-30,WA,38
2019-10-30,WI,13
2019-10-30,WV,5
2019-10-31,AL,99
2019-10-31,AR,1
2019-10-31,AZ,74
2019-10-31,CA,1201
2019-10-31,CO,81
2019-10-31,CT,34
2019-10-31,DC,4
2019-10-31,DE,7
2019-10-31,FL,243
2019-10-31,GA,95
2019-10-31,IA,18
2019-10-31,ID,4
2019-10-31,IL,108
2019-10-31,IN,29
2019-10-31,KS,12
2019-10-31,KY,60
2019-10-31,LA,84
2019-10-31,MA,41
2019-10-31,MD,34
2019-10-31,ME,1
2019-10-31,MI,119
2019-10-31,MN,188
2019-10-31,MO,41
2019-10-31,MS,5
2019-10-31,NC,123
2019-10-31,NE,8
2019-10-31,NH,9
2019-10-31,NJ,64
2019-10-31,NM,12
2019-10-31,NV,13
2019-10-31,NY,174
2019-10-31,OH,103
2019-10-31,OK,65
2019-10-31,OR,136
2019-10-31,PA,78
2019-10-31,RI,6
2019-10-31,SC,243
2019-10-31,TN,101
2019-10-31,TX,262
2019-10-31,UT,76
2019-10-31,VA,100
2019-10-31,VT,3
2019-10-31,WA,42
2019-10-31,WI,55
2019-10-31,WV,5
2019-11-01,AL,94
2019-11-01,AR,6
2019-11-01,AZ,95
2019-11-01,CA,1263
2019-11-01,CO,48
2019-11-01,CT,18
2019-11-01,DE,4
2019-11-01,FL,293
2019-11-01,GA,83
2019-11-01,IA,10
2019-11-01,ID,2
2019-11-01,IL,106
2019-11-01,IN,25
2019-11-01,KS,11
2019-11-01,KY,22
2019-11-01,LA,78
2019-11-01,MA,37
2019-11-01,MD,25
2019-11-01,ME,2
2019-11-01,MI,77
2019-11-01,MN,214
2019-11-01,MO,28
2019-11-01,MS,11
2019-11-01,NC,214
2019-11-01,NE,17
2019-11-01,NH,8
2019-11-01,NJ,31
2019-11-01,NM,7
2019-11-01,NV,14
2019-11-01,NY,138
2019-11-01,OH,57
2019-11-01,OK,62
2019-11-01,OR,125
2019-11-01,PA,73
2019-11-01,RI,11
2019-11-01,SC,324
2019-11-01,TN,99
2019-11-01,TX,335
2019-11-01,UT,51
2019-11-01,VA,73
2019-11-01,WA,32
2019-11-01,WI,19
2019-11-02,AL,21
2019-11-02,AZ,33
2019-11-02,CA,848
2019-11-02,CO,20
2019-11-02,CT,5
2019-11-02,FL,41
2019-11-02,GA,24
2019-11-02,IA,9
2019-11-02,ID,3
2019-11-02,IL,18
2019-11-02,IN,6
2019-11-02,KY,5
2019-11-02,LA,5
2019-11-02,MA,4
2019-11-02,MD,5
2019-11-02,ME,2
2019-11-02,MI,26
2019-11-02,MN,212
2019-11-02,MO,15
2019-11-02,MS,1
2019-11-02,NC,11
2019-11-02,NE,1
2019-11-02,NH,1
2019-11-02,NJ,11
2019-11-02,NM,1
2019-11-02,NV,2
2019-11-02,NY,54
2019-11-02,OH,6
2019-11-02,OK,6
2019-11-02,OR,103
2019-11-02,PA,24
2019-11-02,RI,6
2019-11-02,SC,15
2019-11-02,TN,9
2019-11-02,TX,68
2019-11-02,UT,48
2019-11-02,VA,29
2019-11-02,WA,17
2019-11-02,WI,9
2019-11-03,AL,19
2019-11-03,AZ,22
2019-11-03,CA,763
2019-11-03,CO,27
2019-11-03,CT,5
2019-11-03,FL,42
2019-11-03,GA,20
2019-11-03,IA,1
2019-11-03,IL,9
2019-11-03,IN,4
2019-11-03,KS,1
2019-11-03,KY,4
2019-11-03,LA,8
2019-11-03,MA,4
2019-11-03,MD,7
2019-11-03,MI,26
2019-11-03,MN,110
2019-11-03,MO,14
2019-11-03,NC,17
2019-11-03,NE,7
2019-11-03,NH,2
2019-11-03,NJ,10
2019-11-03,NV,6
2019-11-03,NY,70
2019-11-03,OH,3
2019-11-03,OK,14
2019-11-03,OR,77
2019-11-03,PA,14
2019-11-03,RI,5
2019-11-03,SC,15
2019-11-03,TN,17
2019-11-03,TX,79
2019-11-03,UT,18
2019-11-03,VA,16
2019-11-03,WA,21
2019-11-03,WI,1
2019-11-04,AL,71
2019-11-04,AR,4
2019-11-04,AZ,121
2019-11-04,CA,1300
2019-11-04,CO,58
2019-11-04,CT,10
2019-11-04,DC,1
2019-11-04,DE,13
2019-11-04,FL,251
2019-11-04,GA,69
2019-11-04,IA,5
2019-11-04,ID,4
2019-11-04,IL,77
2019-11-04,IN,19
2019-11-04,KS,3
2019-11-04,KY,34
2019-11-04,LA,69
2019-11-04,MA,33
2019-11-04,MD,35
2019-11-04,ME,1
2019-11-04,MI,77
2019-11-04,MN,157
2019-11-04,MO,34
2019-11-04,MS,6
2019-11-04,MT,3
2019-11-04,NC,167
2019-11-04,NE,11
2019-11-04,NH,10
2019-11-04,NJ,29
2019-11-04,NM,4
2019-11-04,NV,8
2019-11-04,NY,115
2019-11-04,OH,40
2019-11-04,OK,57
2019-11-04,OR,134
2019-11-04,PA,80
2019-11-04,RI,11
2019-11-04,SC,148
2019-11-04,TN,97
2019-11-04,TX,300
2019-11-04,UT,73
2019-11-04,VA,67
2019-11-04,WA,35
2019-11-04,WI,21
2019-11-04,WV,2
2019-11-05,AL,70
2019-11-05,AZ,96
2019-11-05,CA,1278
2019-11-05,CO,82
2019-11-05,CT,17
2019-11-05,DC,4
2019-11-05,DE,7
2019-11-05,FL,212
2019-11-05,GA,46
2019-11-05,IA,22
2019-11-05,ID,2
2019-11-05,IL,94
2019-11-05,IN,16
2019-11-05,KS,9
2019-11-05,KY,34
2019-11-05,LA,58
2019-11-05,MA,23
2019-11-05,MD,31
2019-11-05,MI,77
2019-11-05,MN,197
2019-11-05,MO,20
2019-11-05,MS,12
2019-11-05,NC,188
2019-11-05,NE,22
2019-11-05,NH,5
2019-11-05,NJ,23
2019-11-05,NM,11
2019-11-05,NV,9
2019-11-05,NY,131
2019-11-05,OH,82
2019-11-05,OK,73
2019-11-05,OR,140
2019-11-05,PA,60
2019-11-05,RI,16
2019-11-05,SC,247
2019-11-05,TN,94
2019-11-05,TX,336
2019-11-05,UT,91
2019-11-05,VA,86
2019-11-05,WA,52
2019-11-05,WI,11
2019-11-06,AL,65
2019-11-06,AR,6
2019-11-06,AZ,91
2019-11-06,CA,1236
2019-11-06,CO,94
2019-11-06,CT,17
2019-11-06,DC,1
2019-11-06,DE,3
2019-11-06,FL,248
2019-11-06,GA,66
2019-11-06,IA,16
2019-11-06,ID,3
2019-11-06,IL,77
2019-11-06,IN,27
2019-11-06,KS,5
2019-11-06,KY,38
2019-11-06,LA,70
2019-11-06,MA,33
2019-11-06,MD,28
2019-11-06,ME,4
2019-11-06,MI,109
2019-11-06,MN,393
2019-11-06,MO,27
2019-11-06,MS,4
2019-11-06,MT,4
2019-11-06,NC,168
2019-11-06,NE,12
2019-11-06,NH,7
2019-11-06,NJ,35
2019-11-06,NM,7
2019-11-06,NV,4
2019-11-06,NY,156
2019-11-06,OH,50
2019-11-06,OK,63
2019-11-06,OR,115
2019-11-06,PA,81
2019-11-06,RI,9
2019-11-06,SC,271
2019-11-06,TN,83
2019-11-06,TX,292
2019-11-06,UT,71
2019-11-06,VA,72
2019-11-06,WA,58
2019-11-06,WI,69
2019-11-06,WY,2
2019-11-07,AL,91
2019-11-07,AR,2
2019-11-07,AZ,119
2019-11-07,CA,1259
2019-11-07,CO,55
2019-11-07,CT,35
2019-11-07,DC,5
2019-11-07,DE,4
2019-11-07,FL,238
2019-11-07,GA,81
2019-11-07,IA,3
2019-11-07,ID,3
2019-11-07,IL,111
2019-11-07,IN,39
2019-11-07,KS,9
2019-11-07,KY,46
2019-11-07,LA,75
2019-11-07,MA,36
2019-11-07,MD,31
2019-11-07,ME,3
2019-11-07,MI,143
2019-11-07,MN,155
2019-11-07,MO,24
2019-11-07,MS,6
2019-11-07,NC,171
2019-11-07,NE,27
2019-11-07,NH,5
2019-11-07,NJ,23
2019-11-07,NM,7
2019-11-07,NV,9
2019-11-07,NY,159
2019-11-07,OH,63
2019-11-07,OK,67
2019-11-07,OR,130
2019-11-07,PA,78
2019-11-07,RI,9
2019-11-07,SC,286
2019-11-07,TN,110
2019-11-07,TX,368
2019-11-07,UT,75
2019-11-07,VA,75
2019-11-07,VT,3
2019-11-07,WA,27
2019-11-07,WI,36
2019-11-07,WV,2
2019-11-08,AL,61
2019-11-08,AR,2
2019-11-08,AZ,120
2019-11-08,CA,1397
2019-11-08,CO,73
2019-11-08,CT,13
2019-11-08,DE,12
2019-11-08,FL,237
2019-11-08,GA,71
2019-11-08,IA,8
2019-11-08,ID,2
2019-11-08,IL,110
2019-11-08,IN,21
2019-11-08,KS,3
2019-11-08,KY,22
2019-11-08,LA,48
2019-11-08,MA,38
2019-11-08,MD,57
2019-11-08,ME,3
2019-11-08,MI,64
2019-11-08,MN,179
2019-11-08,MO,26
2019-11-08,MS,7
2019-11-08,MT,2
2019-11-08,NC,186
2019-11-08,NE,14
2019-11-08,NH,8
2019-11-08,NJ,31
2019-11-08,NM,6
2019-11-08,NV,11
2019-11-08,NY,171
2019-11-08,OH,73
2019-11-08,OK,88
2019-11-08,OR,139
2019-11-08,PA,91
2019-11-08,RI,8
2019-11-08,SC,287
2019-11-08,TN,89
2019-11-08,TX,320
2019-11-08,UT,55
2019-11-08,VA,81
2019-11-08,VT,4
2019-11-08,WA,54
2019-11-08,WI,9
2019-11-08,WV,1
2019-11-09,AL,24
2019-11-09,AZ,34
2019-11-09,CA,912
2019-11-09,CO,24
2019-11-09,CT,10
2019-11-09,DC,1
2019-11-09,FL,75
2019-11-09,GA,23
2019-11-09,ID,2
2019-11-09,IL,14
2019-11-09,IN,11
2019-11-09,KS,3
2019-11-09,KY,6
2019-11-09,LA,4
2019-11-09,MA,3
2019-11-09,MD,9
2019-11-09,MI,14
2019-11-09,MN,162
2019-11-09,MO,18
2019-11-09,NC,14
2019-11-09,NE,2
2019-11-09,NH,4
2019-11-09,NJ,14
2019-11-09,NM,1
2019-11-09,NV,2
2019-11-09,NY,28
2019-11-09,OH,2
2019-11-09,OK,14
2019-11-09,OR,82
2019-11-09,PA,17
2019-11-09,RI,6
2019-11-09,SC,50
2019-11-09,TN,22
2019-11-09,TX,96
2019-11-09,UT,61
2019-11-09,VA,34
2019-11-09,WA,37
2019-11-09,WI,6
2019-11-10,AL,17
2019-11-10,AZ,31
2019-11-10,CA,750
2019-11-10,CO,18
2019-11-10,CT,5
2019-11-10,DC,3
2019-11-10,FL,42
2019-11-10,GA,17
2019-11-10,IL,15
2019-11-10,IN,6
2019-11-10,KS,4
2019-11-10,KY,6
2019-11-10,LA,2
2019-11-10,MA,4
2019-11-10,MD,10
2019-11-10,ME,2
2019-11-10,MI,15
2019-11-10,MN,184
2019-11-10,MO,9
2019-11-10,MS,2
2019-11-10,NC,23
2019-11-10,NE,1
2019-11-10,NH,1
2019-11-10,NJ,6
2019-11-10,NM,3
2019-11-10,NV,3
2019-11-10,NY,41
2019-11-10,OH,6
2019-11-10,OK,13
2019-11-10,OR,94
2019-11-10,PA,14
2019-11-10,RI,1
2019-11-10,SC,29
2019-11-10,TN,12
2019-11-10,TX,56
2019-11-10,UT,23
2019-11-10,VA,9
2019-11-10,WA,25
2019-11-10,WI,2
2019-11-11,AL,42
2019-11-11,AR,3
2019-11-11,AZ,73
2019-11-11,CA,819
2019-11-11,CO,112
2019-11-11,CT,15
2019-11-11,DE,16
2019-11-11,FL,213
2019-11-11,GA,53
2019-11-11,IA,44
2019-11-11,ID,3
2019-11-11,IL,203
2019-11-11,IN,28
2019-11-11,KS,30
2019-11-11,KY,36
2019-11-11,LA,59
2019-11-11,MA,27
2019-11-11,MD,12
2019-11-11,ME,1
2019-11-11,MI,176
2019-11-11,MN,118
2019-11-11,MO,55
2019-11-11,MS,3
2019-11-11,NC,166
2019-11-11,NE,35
2019-11-11,NH,5
2019-11-11,NJ,39
2019-11-11,NM,5
2019-11-11,NV,11
2019-11-11,NY,156
2019-11-11,OH,49
2019-11-11,OK,39
2019-11-11,OR,100
2019-11-11,PA,106
2019-11-11,RI,3
2019-11-11,SC,222
2019-11-11,TN,71
2019-11-11,TX,200
2019-11-11,UT,75
2019-11-11,VA,69
2019-11-11,VT,2
2019-11-11,WA,38
2019-11-11,WI,33
2019-11-11,WY,2
2019-11-12,AL,58
2019-11-12,AR,3
2019-11-12,AZ,116
2019-11-12,CA,1343
2019-11-12,CO,75
2019-11-12,CT,17
2019-11-12,DC,4
2019-11-12,DE,3
2019-11-12,FL,339
2019-11-12,GA,80
2019-11-12,IA,11
2019-11-12,IL,143
2019-11-12,IN,38
2019-11-12,KS,5
2019-11-12,KY,27
2019-11-12,LA,70
2019-11-12,MA,30
2019-11-12,MD,40
2019-11-12,ME,1
2019-11-12,MI,117
2019-11-12,MN,194
2019-11-12,MO,32
2019-11-12,MS,8
2019-11-12,NC,221
2019-11-12,NE,25
2019-11-12,NH,4
2019-11-12,NJ,36
2019-11-12,NM,6
2019-11-12,NV,9
2019-11-12,NY,191
2019-11-12,OH,104
2019-11-12,OK,48
2019-11-12,OR,117
2019-11-12,PA,111
2019-11-12,RI,6
2019-11-12,SC,263
2019-11-12,TN,108
2019-11-12,TX,267
2019-11-12,UT,71
2019-11-12,VA,111
2019-11-12,VT,4
2019-11-12,WA,68
2019-11-12,WI,31
2019-11-13,AL,88
2019-11-13,AR,3
2019-11-13,AZ,92
2019-11-13,CA,1244
2019-11-13,CO,77
2019-11-13,CT,18
2019-11-13,DC,5
2019-11-13,DE,24
2019-11-13,FL,268
2019-11-13,GA,49
2019-11-13,IA,29
2019-11-13,ID,4
2019-11-13,IL,96
2019-11-13,IN,24
2019-11-13,KS,9
2019-11-13,KY,29
2019-11-13,LA,59
2019-11-13,MA,48
2019-11-13,MD,38
2019-11-13,ME,5
2019-11-13,MI,61
2019-11-13,MN,315
2019-11-13,MO,9
2019-11-13,MS,1
2019-11-13,NC,241
2019-11-13,NE,20
2019-11-13,NH,6
2019-11-13,NJ,58
2019-11-13,NM,4
2019-11-13,NV,5
2019-11-13,NY,204
2019-11-13,OH,56
2019-11-13,OK,52
2019-11-13,OR,128
2019-11-13,PA,95
2019-11-13,RI,10
2019-11-13,SC,278
2019-11-13,TN,109
2019-11-13,TX,296
2019-11-13,UT,99
2019-11-13,VA,75
2019-11-13,VT,2
2019-11-13,WA,38
2019-11-13,WI,35
2019-11-13,WV,1
2019-11-14,AL,79
2019-11-14,AR,2
2019-11-14,AZ,118
2019-11-14,CA,366
2019-11-14,CO,69
2019-11-14,CT,21
2019-11-14,DC,11
2019-11-14,DE,11
2019-11-14,FL,309
2019-11-14,GA,68
2019-11-14,IA,11
2019-11-14,IL,86
2019-11-14,IN,24
2019-11-14,KS,2
2019-11-14,KY,27
2019-11-14,LA,85
2019-11-14,MA,49
2019-11-14,MD,37
2019-11-14,ME,1
2019-11-14,MI,94
2019-11-14,MN,93
2019-11-14,MO,9
2019-11-14,MS,12
2019-11-14,NC,210
2019-11-14,NE,17
2019-11-14,NH,2
2019-11-14,NJ,24
2019-11-14,NM,2
2019-11-14,NV,4
2019-11-14,NY,137
2019-11-14,OH,56
2019-11-14,OK,70
2019-11-14,OR,109
2019-11-14,PA,64
2019-11-14,RI,7
2019-11-14,SC,289
2019-11-14,TN,112
2019-11-14,TX,343
2019-11-14,UT,81
2019-11-14,VA,72
2019-11-14,VT,2
2019-11-14,WA,53
2019-11-14,WI,21
2019-11-14,WV,2
2019-11-15,AL,56
2019-11-15,AR,2
2019-11-15,AZ,91
2019-11-15,CA,354
2019-11-15,CO,51
2019-11-15,CT,22
2019-11-15,DC,1
2019-11-15,DE,14
2019-11-15,FL,303
2019-11-15,GA,91
2019-11-15,IA,5
2019-11-15,ID,2
2019-11-15,IL,97
2019-11-15,IN,21
2019-11-15,KS,4
2019-11-15,KY,44
2019-11-15,LA,52
2019-11-15,MA,39
2019-11-15,MD,44
2019-11-15,MI,71
2019-11-15,MN,68
2019-11-15,MO,25
2019-11-15,MS,11
2019-11-15,NC,223
2019-11-15,NE,17
2019-11-15,NH,3
2019-11-15,NJ,25
2019-11-15,NM,7
2019-11-15,NV,6
2019-11-15,NY,146
2019-11-15,OH,46
2019-11-15,OK,93
2019-11-15,OR,180
2019-11-15,PA,76
2019-11-15,RI,10
2019-11-15,SC,375
2019-11-15,TN,93
2019-11-15,TX,267
2019-11-15,UT,82
2019-11-15,VA,89
2019-11-15,WA,33
2019-11-15,WI,35
2019-11-15,WV,1
2019-11-16,AL,20
2019-11-16,AR,1
2019-11-16,AZ,28
2019-11-16,CA,205
2019-11-16,CO,34
2019-11-16,CT,5
2019-11-16,FL,51
2019-11-16,GA,32
2019-11-16,IA,4
2019-11-16,IL,8
2019-11-16,IN,6
2019-11-16,KS,1
2019-11-16,KY,10
2019-11-16,LA,16
2019-11-16,MA,2
2019-11-16,MD,3
2019-11-16,MI,16
2019-11-16,MN,15
2019-11-16,MO,14
2019-11-16,MS,1
2019-11-16,NC,22
2019-11-16,NE,1
2019-11-16,NJ,16
2019-11-16,NV,9
2019-11-16,NY,48
2019-11-16,OH,5
2019-11-16,OK,16
2019-11-16,OR,104
2019-11-16,PA,20
2019-11-16,RI,8
2019-11-16,SC,54
2019-11-16,TN,16
2019-11-16,TX,79
2019-11-16,UT,50
2019-11-16,VA,26
2019-11-16,WA,14
2019-11-16,WI,3
2019-11-17,AL,15
2019-11-17,AZ,14
2019-11-17,CA,190
2019-11-17,CO,21
2019-11-17,CT,3
2019-11-17,FL,35
2019-11-17,GA,9
2019-11-17,IL,6
2019-11-17,IN,5
2019-11-17,KS,3
2019-11-17,KY,2
2019-11-17,LA,8
2019-11-17,MA,4
2019-11-17,MD,6
2019-11-17,MI,17
2019-11-17,MN,14
2019-11-17,MO,5
2019-11-17,MS,1
2019-11-17,NC,37
2019-11-17,NE,4
2019-11-17,NH,3
2019-11-17,NJ,11
2019-11-17,NY,51
2019-11-17,OH,3
2019-11-17,OK,13
2019-11-17,OR,61
2019-11-17,PA,12
2019-11-17,RI,4
2019-11-17,SC,47
2019-11-17,TN,5
2019-11-17,TX,38
2019-11-17,UT,17
2019-11-17,VA,21
2019-11-17,WA,31
2019-11-17,WI,4
2019-11-18,AL,40
2019-11-18,AZ,93
2019-11-18,CA,284
2019-11-18,CO,60
2019-11-18,CT,26
2019-11-18,DC,1
2019-11-18,DE,5
2019-11-18,FL,199
2019-11-18,GA,51
2019-11-18,IA,6
2019-11-18,IL,65
2019-11-18,IN,20
2019-11-18,KS,4
2019-11-18,KY,26
2019-11-18,LA,52
2019-11-18,MA,40
2019-11-18,MD,24
2019-11-18,MI,62
2019-11-18,MN,57
2019-11-18,MO,29
2019-11-18,MS,3
2019-11-18,NC,194
2019-11-18,NE,7
2019-11-18,NH,6
2019-11-18,NJ,50
2019-11-18,NM,3
2019-11-18,NV,6
2019-11-18,NY,130
2019-11-18,OH,43
2019-11-18,OK,62
2019-11-18,OR,129
2019-11-18,PA,73
2019-11-18,RI,19
2019-11-18,SC,285
2019-11-18,TN,73
2019-11-18,TX,305
2019-11-18,UT,49
2019-11-18,VA,72
2019-11-18,VT,0
2019-11-18,WA,50
2019-11-18,WI,16
2019-11-19,AL,65
2019-11-19,AR,2
2019-11-19,AZ,109
2019-11-19,CA,327
2019-11-19,CO,49
2019-11-19,CT,15
2019-11-19,DE,10
2019-11-19,FL,183
2019-11-19,GA,54
2019-11-19,IA,12
2019-11-19,IL,64
2019-11-19,IN,20
2019-11-19,KS,5
2019-11-19,KY,31
2019-11-19,LA,46
2019-11-19,MA,61
2019-11-19,MD,11
2019-11-19,ME,2
2019-11-19,MI,68
2019-11-19,MN,100
2019-11-19,MO,22
2019-11-19,MS,8
2019-11-19,NC,117
2019-11-19,NE,15
2019-11-19,NH,8
2019-11-19,NJ,21
2019-11-19,NM,3
2019-11-19,NV,11
2019-11-19,NY,157
2019-11-19,OH,77
2019-11-19,OK,64
2019-11-19,OR,157
2019-11-19,PA,76
2019-11-19,RI,13
2019-11-19,SC,246
2019-11-19,TN,96
2019-11-19,TX,300
2019-11-19,UT,80
2019-11-19,VA,73
2019-11-19,VT,1
2019-11-19,WA,72
2019-11-19,WI,14
2019-11-20,AL,76
2019-11-20,AR,6
2019-11-20,AZ,68
2019-11-20,CA,362
2019-11-20,CO,50
2019-11-20,CT,23
2019-11-20,DC,2
2019-11-20,DE,10
2019-11-20,FL,253
2019-11-20,GA,74
2019-11-20,IA,10
2019-11-20,IL,92
2019-11-20,IN,21
2019-11-20,KS,7
2019-11-20,KY,31
2019-11-20,LA,78
2019-11-20,MA,51
2019-11-20,MD,38
2019-11-20,MI,43
2019-11-20,MN,69
2019-11-20,MO,21
2019-11-20,MS,18
2019-11-20,NC,190
2019-11-20,NE,13
2019-11-20,NH,6
2019-11-20,NJ,43
2019-11-20,NM,12
2019-11-20,NV,10
2019-11-20,NY,131
2019-11-20,OH,84
2019-11-20,OK,59
2019-11-20,OR,110
2019-11-20,PA,42
2019-11-20,RI,15
2019-11-20,SC,266
2019-11-20,TN,89
2019-11-20,TX,257
2019-11-20,UT,111
2019-11-20,VA,100
2019-11-20,VT,2
2019-11-20,WA,64
2019-11-20,WI,8
2019-11-21,AL,65
2019-11-21,AR,2
2019-11-21,AZ,76
2019-11-21,CA,329
2019-11-21,CO,91
2019-11-21,CT,20
2019-11-21,DC,1
2019-11-21,DE,13
2019-11-21,FL,240
2019-11-21,GA,72
2019-11-21,IA,10
2019-11-21,IL,77
2019-11-21,IN,28
2019-11-21,KS,5
2019-11-21,KY,30
2019-11-21,LA,101
2019-11-21,MA,60
2019-11-21,MD,22
2019-11-21,ME,3
2019-11-21,MI,90
2019-11-21,MN,82
2019-11-21,MO,23
2019-11-21,MS,7
2019-11-21,NC,159
2019-11-21,NE,9
2019-11-21,NH,11
2019-11-21,NJ,40
2019-11-21,NM,8
2019-11-21,NV,11
2019-11-21,NY,135
2019-11-21,OH,80
2019-11-21,OK,67
2019-11-21,OR,142
2019-11-21,PA,60
2019-11-21,RI,20
2019-11-21,SC,288
2019-11-21,TN,85
2019-11-21,TX,282
2019-11-21,UT,50
2019-11-21,VA,87
2019-11-21,WA,45
2019-11-21,WI,25
2019-11-21,WV,1
2019-11-22,AL,94
2019-11-22,AR,7
2019-11-22,AZ,71
2019-11-22,CA,343
2019-11-22,CO,136
2019-11-22,CT,27
2019-11-22,DC,1
2019-11-22,DE,8
2019-11-22,FL,254
2019-11-22,GA,77
2019-11-22,IA,8
2019-11-22,IL,65
2019-11-22,IN,35
2019-11-22,KS,4
2019-11-22,KY,42
2019-11-22,LA,115
2019-11-22,MA,35
2019-11-22,MD,21
2019-11-22,ME,2
2019-11-22,MI,67
2019-11-22,MN,68
2019-11-22,MO,33
2019-11-22,MS,17
2019-11-22,NC,180
2019-11-22,NE,12
2019-11-22,NH,9
2019-11-22,NJ,29
2019-11-22,NM,8
2019-11-22,NV,2
2019-11-22,NY,141
2019-11-22,OH,70
2019-11-22,OK,78
2019-11-22,OR,148
2019-11-22,PA,58
2019-11-22,RI,9
2019-11-22,SC,317
2019-11-22,TN,109
2019-11-22,TX,322
2019-11-22,UT,74
2019-11-22,VA,122
2019-11-22,VT,1
2019-11-22,WA,41
2019-11-22,WI,16
2019-11-22,WV,1
2019-11-22,WY,0
2019-11-23,AL,38
2019-11-23,AZ,9
2019-11-23,CA,208
2019-11-23,CO,27
2019-11-23,CT,8
2019-11-23,DC,1
2019-11-23,FL,30
2019-11-23,GA,40
2019-11-23,IA,4
2019-11-23,IL,11
2019-11-23,IN,9
2019-11-23,KS,2
2019-11-23,KY,11
2019-11-23,LA,8
2019-11-23,MA,8
2019-11-23,MD,2
2019-11-23,MI,26
2019-11-23,MN,12
2019-11-23,MO,17
2019-11-23,NC,46
2019-11-23,NE,5
2019-11-23,NJ,19
2019-11-23,NV,4
2019-11-23,NY,35
2019-11-23,OH,2
2019-11-23,OK,26
2019-11-23,OR,110
2019-11-23,PA,13
2019-11-23,RI,2
2019-11-23,SC,28
2019-11-23,TN,25
2019-11-23,TX,71
2019-11-23,UT,55
2019-11-23,VA,24
2019-11-23,VT,1
2019-11-23,WA,12
2019-11-23,WI,1
2019-11-24,AL,19
2019-11-24,AZ,9
2019-11-24,CA,189
2019-11-24,CO,16
2019-11-24,CT,4
2019-11-24,DC,1
2019-11-24,FL,55
2019-11-24,GA,21
2019-11-24,IA,1
2019-11-24,IL,9
2019-11-24,IN,2
2019-11-24,KY,3
2019-11-24,LA,5
2019-11-24,MD,10
2019-11-24,MI,9
2019-11-24,MN,15
2019-11-24,MO,10
2019-11-24,NC,28
2019-11-24,NE,2
2019-11-24,NH,4
2019-11-24,NJ,24
2019-11-24,NV,6
2019-11-24,NY,65
2019-11-24,OH,12
2019-11-24,OK,21
2019-11-24,OR,65
2019-11-24,PA,48
2019-11-24,RI,2
2019-11-24,SC,27
2019-11-24,TN,10
2019-11-24,TX,59
2019-11-24,UT,16
2019-11-24,VA,35
2019-11-24,VT,0
2019-11-24,WA,13
2019-11-24,WI,6
2019-11-25,AL,57
2019-11-25,AZ,73
2019-11-25,CA,296
2019-11-25,CO,33
2019-11-25,CT,28
2019-11-25,DC,6
2019-11-25,DE,7
2019-11-25,FL,158
2019-11-25,GA,53
2019-11-25,IA,10
2019-11-25,IL,79
2019-11-25,IN,20
2019-11-25,KS,6
2019-11-25,KY,35
2019-11-25,LA,46
2019-11-25,MA,29
2019-11-25,MD,29
2019-11-25,MI,53
2019-11-25,MN,59
2019-11-25,MO,21
2019-11-25,MS,7
2019-11-25,NC,137
2019-11-25,NE,5
2019-11-25,NH,13
